Unnamed: 0,data,len,true,fuzzy,id,single,split
1119,"conservation has permitted the natural restoration of the previously degraded forest ecosystem , today serving again as a safe haven for the many species depending on this acutely threatened ecosystem",29,[0 0 0 0 0 0 0 0 1 0 0],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],928,9,train
103,"kakadus large size , diversity of habitats and limited impact from european settlement has resulted in the protection and conservation of many significant habitats and species . ",25,[0 0 0 0 0 0 0 0 0 1 0],[1.  0.  0.  0.  0.  1.  1.  0.  1.  1.  0.2],147,10,train
5066,ngorongoro crater is the largest unbroken caldera in the world,10,[0 0 0 0 0 0 0 1 0 0 0],[0.  0.  0.  1.  0.  0.  1.  1.  1.  1.  0.2],39,8,train
2142,its role as a wetland nursery for marine organisms and as a climatic buffer against cyclones is a unique natural process . ,21,[0 0 0 0 0 0 0 0 1 0 0],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],452,9,train
2833,"the food webs starting from the phytoplankton blooms involve fish , birds and mammals , and form dynamic ecosystems over ocean , rivers and forests . ",22,[0 0 0 0 0 0 0 0 1 0 0],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],1193,9,train
2317,"of particular interest is the royal mosque , which is connected to the south side of the square by means of an immense , deep entrance portal with angled corners and topped with a half dome , covered on its interior with enamelled faience mosaics",41,[1 0 0 0 0 0 0 0 0 0 0],[1.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.2],115,1,train
2402,"the nezam al molk dome is the first double shell ribbed dome structure in the islamic empire , which introduced new engineering skills , allowing for more elaborate dome constructions in later mosque and burial complexes",32,[0 1 0 0 0 0 0 0 0 0 0],[0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.2],1397,2,train
2412,"hence , it is recognized as an exceptional testimony to the qajari era . ",12,[0 0 1 0 0 0 0 0 0 0 0],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1422,3,train
5026,"kew gardens have largely contributed to advances in many scientific disciplines , particularly botany and ecology ",15,[0 0 1 0 0 0 0 0 0 0 0],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1084,3,train
1672,augustusburg and falkenlust represent the first important creations of rococo style in germany,13,[0 1 0 0 0 0 0 0 0 0 0],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],288,2,train
3749,"still very incomplete records show impressive endemism in plants , invertebrates , amphibians , evidence for ongoing speciation processes",16,[0 0 0 0 0 0 0 0 1 0 0],[0.  0.  1.  0.  0.  0.  1.  0.  1.  1.  0.2],548,9,train
3464,the property is of outstanding importance for the in situ conservation of an unusual and exceptional array of endemic species uniquely adapted to life in a hyper arid desert environment in which fog serves as the primary source of water,38,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.2],1430,10,train
5387,"the struve geodetic arc is undoubtedly an outstanding example of a technological ensemble presenting the triangulation points of the measuring of the meridian , being the non movable and non tangible part of the measuring technology . ",34,[0 0 0 1 0 0 0 0 0 0 0],[0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],1187,4,train
152,"among many emblematic species occurring in the property is the flightless australian cassowary , one of the largest birds in the world . ",21,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.2],486,10,train
2291,"similarly , the montane forests , although less threatened , are very important for conservation of the distinctive montane vegetation of the property . ",20,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],1167,10,train
5366,"this testimony influences the communities along the qhapaq nan until today , in particular with relation to the social fabric of local communities and the cultural philosophies that give meaning to relationships among people and between people and the land",39,[0 0 1 0 0 0 0 0 0 0 0],[0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],1459,3,train
1583,they are testimony to the dissemination of the ideals of worker unionism and socialism . ,14,[0 0 0 0 0 1 0 0 0 0 0],[0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],1360,6,train
5281,"importantly , four threatened primate taxa endemic to the annamites are found within the property the hatinh langur specialised in karst forest and endemic to viet nam and the peoples democratic republic of lao , the black form of the hatinh langur , sometimes considered as a separate species , the red shanked douc langur , and the largest remaining population of white cheeked gibbon . ",58,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  0.2],951,10,train
3048,"adaptive radiation and speciation are particularly noteworthy in the small brightly coloured rocky shore tilapiine cichlids rockfish , known locally as mbuna",20,[0 0 0 0 0 0 0 0 1 0 0],[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],289,9,train
725,together they illustrate the cultural and religious aspects of the tang and song periods . ,14,[0 0 0 1 0 0 0 0 0 0 0],[1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  0.2],437,4,train
5437,"coastal and marine environments , snow capped mountains , calving glaciers , deep river canyons , fjord like inlets and abundant wildlife abound",17,[0 0 0 0 0 0 1 0 0 0 0],[0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.2],72,7,train
1503,"the cathedral , influenced by the romanesque art of the east and the gothic art of the kingdom of france , is also inspired by prague , particularly for the construction of the spire",31,[0 1 0 0 0 0 0 0 0 0 0],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],495,2,train
4072,"the unique style of wall painting and icons of the assumption cathedral iconostasis resulted from the fusion of artistic forces of large artistic centres of the russian state , such as novgorod , pskov and moscow , as well as of masters of the volga region towns and artists working in the rostov and suzdal regions",52,[0 1 0 0 0 0 0 0 0 0 0],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],1525,2,train
4591,"the mosque of omar , restored in <NUM>  , is one of the rare constructions of the <NUM> st century of the hegira preserved in syria",23,[1 0 0 0 0 0 0 0 0 0 0],[1.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],22,1,train
1684,"under the north basilica now the cathedral , the decoration of a painted ceiling , where members of the imperial family most probably helena and fausta appear to be identifiable , also bears testimony to the aulic character of the architecture . ",38,[0 0 0 1 0 0 0 0 0 0 0],[1.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],367,4,train
5425,the stecci have been deeply embedded in historical and continual cultural traditions and beliefs and toponyms demonstrate the historical meanings and significance of the stecci,25,[0 0 0 0 0 1 0 0 0 0 0],[0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],1504,6,train
3220,thehistoric monuments zone of queretaro is an exceptional example of a spanish colonial town whose layout symbolizes its multiethnic population,20,[0 0 0 1 0 0 0 0 0 0 0],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],792,4,train
2344,this is particularly relevant to the double shell structure and the elaborate use of materials and themes in the decoration . ,19,[0 1 0 0 0 0 0 0 0 0 0],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1188,2,train
31,the architectural and archaeological vestiges of tipasa reflect in a significant manner the contacts between the indigenous civilizations and the punic and roman waves of colonization between the <NUM> th century b . c,31,[0 0 0 1 0 0 0 0 0 0 0],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],193,4,train
1225,"procopius basilica of trebic bear witness to the coexistence of and interchange of values between two different cultures , jewish and christian , over many centuries . ",24,[0 1 0 0 0 0 0 0 0 0 0],[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],1078,2,train
937,the access afforded by suspended walking trails in the park permits visitors to appreciate the parks stunning scenery and enjoy its serene atmosphere . ,23,[0 0 0 0 0 0 1 0 0 0 0],[0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.2],1292,7,train
4299,"they form a remarkable example of the palatine residences of medieval islam , neither destroyed nor changed by the vicissitudes of time , as with the examples in maghreb",27,[0 0 0 1 0 0 0 0 0 0 0],[1.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],314,4,train
2841,"the abundant traces of silver production , such as mines , smelting and refining sites , transportation routes , and port facilities , that have survived virtually intact in the iwami ginzan silver mine site , are now concealed to a large extent by the mountain forests that have reclaimed the landscape",46,[0 0 0 0 1 0 0 0 0 0 0],[0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.2],1246,5,train
752,"for centuries the dunhuang oasis , near which the two branches of the silk road forked , enjoyed the privilege of being a relay station where not only merchandise was traded , but ideas as well , exemplified by the chinese , tibetan , sogdian , khotan , uighur and even hebrew manuscripts found within the caves . ",49,[0 0 0 0 0 1 0 0 0 0 0],[1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.2],440,6,train
3864,the monastery of alcobaca is an example of a great cistercian establishment with a unique infrastructure of hydraulic systems and functional buildings,22,[0 0 0 1 0 0 0 0 0 0 0],[1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],505,4,train
309,historic bridgetown and its garrison is an exceptional testimony of british colonial trade and defence in the caribbean and the americas,21,[0 0 1 0 0 0 0 0 0 0 0],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1376,3,train
3085,"melaka and george town are living testimony to the multi cultural heritage and tradition of asia , and european colonial influences",19,[0 0 1 0 0 0 0 0 0 0 0],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1223,3,train
2182,"the jantar mantar in jaipur is an outstanding example of a very comprehensive set of astronomical instruments , in the heart of a royal capital at the end of the mughal period in india",33,[0 0 0 1 0 0 0 0 0 0 0],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1338,4,train
3926,"the geomunoreum lava tube system , which is regarded as the finest such cave system in the world , has an outstanding visual impact even for those experienced with such phenomena",29,[0 0 0 0 0 0 1 0 0 0 0],[0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.2],1264,7,train
3010,"the phoenician remains reflect the power , influence and wealth of the merchants of tyre who navigated the mediterranean waters and filled their warehouses with goods from their extensive colonies all around the mediterranean coasts . ",34,[0 0 1 0 0 0 0 0 0 0 0],[0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],299,3,train
2456,the historic city of yazd bears witness to an exceptionally elaborate construction system in earthen architecture and the adaptation of the ways of living to hostile environment for several millennia,30,[0 0 1 0 0 0 0 0 0 0 0],[0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.2],1544,3,train
3034,"the royal hill of ambohimanga is an exceptional example of a place where , over centuries , common human experience has been focused in memory , ritual and prayer . ",26,[0 0 0 0 0 1 0 0 0 0 0],[0.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],950,6,train
3311,insect diversity is high despite not being fully documented,9,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  0.  0.  0.  1.  1.  0.  1.  0.2],1410,10,train
495,"the rocas atoll has a spectacular seascape , especially at low tide when the exposed reef surrounding shallow lagoons and tidal pools forms a natural aquarium",25,[0 0 0 0 0 0 1 0 0 0 0],[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],1000,7,train
1405,the park is also an important bird area that forms part of the larger endemic bird area of the central ethiopian highlands,22,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.2],9,10,train
4303,"burgos cathedral has exerted , at different times throughout history , a considerable influence on the evolution of architecture and the arts",20,[0 1 0 0 0 0 0 0 0 0 0],[0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],316,2,train
205,"the site includes an outstanding diversity of habitats and plant communities that support its globally significant species and ecosystem diversity <NUM>  plant families , <NUM>  genera and c . <NUM>  , <NUM>  species ",29,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],917,10,train
1434,"they bear testimony to the enormous efforts required to use the otherwise hostile environment in an area that covers over <NUM>  square km , an effort which stands as an example of major human achievement . the association between these stone terraces and the fortified towns in their midst are features of an exceptional cultural landscape , which also bears testimony toa living tradition of stele erection",63,[0 0 1 0 0 0 0 0 0 0 0],[0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.2],1333,3,train
1135,"comoe national park contains a remarkable variety of habitats , notably savannas , wooded savannas , gallery forests , fluvial forests and riparian grasslands providing an outstanding example of transitional habitats from forest to savanna",31,[0 0 0 0 0 0 0 0 1 0 0],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],227,9,train
4182,the pristine fringing reef system and coral habitat are in excellent health and distinguished by their intactness and the sheer abundance and size of species contained within them . ,28,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],185,10,train
868,"the buddhist tradition of religious cave art achieved its first major impact at yungang , where it developed its own distinct character and artistic power . ",24,[0 0 0 1 0 0 0 0 0 0 0],[1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1039,4,train
701,rapa nui national park contains one of the most remarkable cultural phenomena in the world,15,[1 0 0 0 0 0 0 0 0 0 0],[1.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.2],715,1,train
